,Id,Title,Year,ImdbLink,IMDBScore,FirstGenre,SecondGenre,ThirdGenre,Director,FirstLeadingActor,SecondLeadingActor,ThirdLeadingActor,Poster
5216,5217,Dirty (2005),2005,http://www.imdb.com/title/tt0439544,5.6,Crime,Drama,Thriller,Chris Fisher,Frank Alvarez,Clifton Collins Jr.,Brittany Daniel,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQwMjQ3MDk0OF5BMl5BanBnXkFtZTcwNzIxMTIzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5217,5218,The Dish & the Spoon (2011),2011,http://www.imdb.com/title/tt01554414,5.8,Comedy,Drama,Romance,Alison Bagnall,Greta Gerwig,Olly Alexander,Eleonore Hendricks,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU5MTQ1NTYzNF5BMl5BanBnXkFtZTcwMzgyMTA3Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5218,5219,Captain Phillips (2013),2013,http://www.imdb.com/title/tt01535109,7.8,Biography,Drama,Thriller,Paul Greengrass,Tom Hanks,Barkhad Abdi,Barkhad Abdirahman,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNzExMDg3Ml5BMl5BanBnXkFtZTgwODU1NzEzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5219,5220,After the Dark (2013),2013,http://www.imdb.com/title/tt01928340,5.7,Drama,Fantasy,Sci-Fi,John Huddles,James D'Arcy,Sophie Lowe,Daryl Sabara,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNjY4MjM1OV5BMl5BanBnXkFtZTgwMTQyNzE4MDE@._V1_UY268_CR2,0,182,268_AL_.jpg"
5220,5221,Die Wand (2012),2012,http://www.imdb.com/title/tt01745686,6.8,Drama,Fantasy,Mystery,Julian PĂ¶lsler,Martina Gedeck,Luchs,Karlheinz Hackl,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY3NjU0OTM2OF5BMl5BanBnXkFtZTcwMDQ2MDE1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5221,5222,McKenna Shoots for the Stars (2012),2012,http://www.imdb.com/title/tt01969175,6,Drama,Family,Sport,Vince Marcello,Jade Pettyjohn,Kerris Dorsey,Nia Vardalos,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzE2MjgzNl5BMl5BanBnXkFtZTgwOTU5NTA2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"
5222,5223,Look (2007),2007,http://www.imdb.com/title/tt0810951,6.7,Comedy,Crime,Drama,Adam Rifkin,Jamie McShane,Spencer Redford,Hayes MacArthur,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NDc1Njg5MF5BMl5BanBnXkFtZTcwMzk0MjU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5223,5224,Zombie Apocalypse (2011),2011,http://www.imdb.com/title/tt01876547,4,Action,Horror,Sci-Fi,Nick Lyon,Ving Rhames,Taryn Manning,Johnny Pacar,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MTEzNjgxM15BMl5BanBnXkFtZTcwMTQyNTA5Ng@@._V1_UY268_CR4,0,182,268_AL_.jpg"
5224,5225,Machete Kills (2013),2013,http://www.imdb.com/title/tt02002718,5.6,Action,Crime,Sci-Fi,Robert Rodriguez,Danny Trejo,Alexa PenaVega,Mel Gibson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MzUxMTM3M15BMl5BanBnXkFtZTgwMzA2NzkxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5225,5226,Filth (2013),2013,http://www.imdb.com/title/tt01450321,7.1,Comedy,Crime,Drama,Jon S. Baird,James McAvoy,Jamie Bell,Eddie Marsan,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTgyMzM0NV5BMl5BanBnXkFtZTgwNzkwNDE1MzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5226,5227,The Legend of Drona (2008),2008,http://www.imdb.com/title/tt01060249,2.2,Action,Adventure,Drama,Goldie Behl,Jayshree Arora,Veer Arya,Abhishek Bachchan,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU2Njk5OTE0OF5BMl5BanBnXkFtZTgwMjg1NjcwMzE@._V1_UY268_CR4,0,182,268_AL_.jpg"
5227,5228,Sunshine on Leith (2013),2013,http://www.imdb.com/title/tt02481198,6.6,Comedy,Drama,Musical,Dexter Fletcher,Paul Brannigan,George MacKay,Kevin Guthrie,"https://images-na.ssl-images-amazon.com/images/M/MV5BODIyNzU0NDYzM15BMl5BanBnXkFtZTgwNzM5NjUzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5228,5229,Escape Plan (2013),2013,http://www.imdb.com/title/tt01211956,6.7,Action,Crime,Mystery,Mikael HĂĄfstrĂ¶m,Sylvester Stallone,Arnold Schwarzenegger,50 Cent,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3OTcxMTEyNl5BMl5BanBnXkFtZTcwMDQ4MjQ2OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5229,5230,Just Wright (2010),2010,http://www.imdb.com/title/tt01407061,5.9,Comedy,Romance,Sport,Sanaa Hamri,Queen Latifah,Common,Paula Patton,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MTcxODQwNF5BMl5BanBnXkFtZTcwNDk1MjQyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5230,5231,The Fifth Estate (2013),2013,http://www.imdb.com/title/tt01837703,6.2,Biography,Drama,Thriller,Bill Condon,Benedict Cumberbatch,Daniel BrĂĽhl,Carice van Houten,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY1MTY5NTg3M15BMl5BanBnXkFtZTgwMDQyMjgwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5231,5232,The Counselor (2013),2013,http://www.imdb.com/title/tt02193215,5.3,Crime,Drama,Thriller,Ridley Scott,Michael Fassbender,PenĂ©lope Cruz,Cameron Diaz,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3ODk0MTY0N15BMl5BanBnXkFtZTgwOTU2MTEzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5232,5233,The Congress (2013),2013,http://www.imdb.com/title/tt01821641,6.5,Animation,Drama,Sci-Fi,Ari Folman,Robin Wright,Harvey Keitel,Jon Hamm,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MTUzNDk3M15BMl5BanBnXkFtZTgwMTUwNTQ5MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5233,5234,Escape from Tomorrow (2013),2013,http://www.imdb.com/title/tt02187884,5.2,Drama,Fantasy,Horror,Randy Moore,Roy Abramsohn,Elena Schuber,Katelynn Rodriguez,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTIxNjcxOTgxM15BMl5BanBnXkFtZTgwMjYzODEzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5234,5235,The Double (2013),2013,http://www.imdb.com/title/tt01825157,6.5,Comedy,Drama,Thriller,Richard Ayoade,Jesse Eisenberg,Mia Wasikowska,Wallace Shawn,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTExMzY5MjAwODZeQTJeQWpwZ15BbWU4MDg0NTcxNDAx._V1_UY268_CR3,0,182,268_AL_.jpg"
5235,5236,Deep Dark Canyon (2013),2013,http://www.imdb.com/title/tt01646212,5,Action,Drama,Thriller,Abe Levy,Ted Levine,Spencer Treat Clark,Nick Eversman,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3Mzc0Nzk1OF5BMl5BanBnXkFtZTgwODY3MjIwMDE@._V1_UY268_CR13,0,182,268_AL_.jpg"
5236,5237,12 Years a Slave (2013),2013,http://www.imdb.com/title/tt02024544,8.1,Biography,Drama,History,Steve McQueen,Chiwetel Ejiofor,Michael Kenneth Williams,Michael Fassbender,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5237,5238,Kill Your Darlings (2013),2013,http://www.imdb.com/title/tt01311071,6.5,Biography,Drama,Romance,John Krokidas,Daniel Radcliffe,Dane DeHaan,Michael C. Hall,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MzAxMTE1N15BMl5BanBnXkFtZTgwMDY2OTIxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5238,5239,Being Cyrus (2005),2005,http://www.imdb.com/title/tt0412308,7.3,Comedy,Drama,Thriller,Homi Adajania,Naseeruddin Shah,Dimple Kapadia,Saif Ali Khan,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NjM1MzU1OV5BMl5BanBnXkFtZTcwMzg1MzIzMQ@@._V1_UY268_CR11,0,182,268_AL_.jpg"
5239,5240,Watermarks (2004),2004,http://www.imdb.com/title/tt0405461,7.3,Documentary,History,Sport,Yaron Zilberman,Hanni Lux,Judith Haspel,Anni Lampl,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDIxMTM0N15BMl5BanBnXkFtZTcwNDMyNzcyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
5240,5241,Le jour des corneilles (2012),2012,http://www.imdb.com/title/tt01891845,7.3,Animation,Drama,Fantasy,Jean-Christophe Dessaint,Jean Reno,LorĂ nt Deutsch,Isabelle CarrĂ©,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjYxNDVmYTctZjVjZS00MDMxLThiMjItNDA1MTliZjAzODUzXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_UY268_CR9,0,182,268_AL_.jpg"
5241,5242,A Little Help (2010),2010,http://www.imdb.com/title/tt01319722,5.7,Comedy,Drama,Romance,Michael J. Weithorn,Jenna Fischer,Jay Klaitz,Daniel Yelsky,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxOTg4NDc2MV5BMl5BanBnXkFtZTcwMDU0MTIzNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5242,5243,The Substance: Albert Hofmann's LSD (2011),2011,http://www.imdb.com/title/tt02075352,7.1,Documentary,Biography,History,Martin Witz,Trevor J. Roling,Hanspeter MĂĽller,Mario Scarabelli,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMDA2MTQ5MF5BMl5BanBnXkFtZTgwNzQ4ODc0NjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
5243,5244,Bartok the Magnificent (1999),1999,http://www.imdb.com/title/tt0197273,6.2,Animation,Adventure,Comedy,Don Bluth,Hank Azaria,Kelsey Grammer,Andrea Martin,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MTkwNzY4MV5BMl5BanBnXkFtZTcwNTk1NDcxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5244,5245,The Last Days on Mars (2013),2013,http://www.imdb.com/title/tt01709143,5.5,Horror,Sci-Fi,Thriller,Ruairi Robinson,Liev Schreiber,Elias Koteas,Romola Garai,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODgxMDU0M15BMl5BanBnXkFtZTgwOTg0NzcyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5245,5246,Death by China (2012),2012,http://www.imdb.com/title/tt02304583,6.1,Documentary,Drama,History,Peter Navarro,Martin Sheen,Tom Danjzcek,Dan Fitzpatrick,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NDM1MTA0OV5BMl5BanBnXkFtZTcwMDMyOTcxOA@@._V1_UY268_CR2,0,182,268_AL_.jpg"
5246,5247,Race (2008),2008,http://www.imdb.com/title/tt01017456,6.6,Action,Crime,Drama,Abbas Alibhai Burmawalla,Saif Ali Khan,Akshaye Khanna,Bipasha Basu,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTUxODczMjI3MV5BMl5BanBnXkFtZTcwMTExODM2MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5247,5248,Freaky Deaky (2012),2012,http://www.imdb.com/title/tt0938305,6.5,Comedy,Crime,Thriller,Charles Matthau,Billy Burke,Christian Slater,Crispin Glover,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTIzNjA5Nl5BMl5BanBnXkFtZTcwMjEwNTQ0Nw@@._V1_UY268_CR13,0,182,268_AL_.jpg"
5248,5249,Thor: The Dark World (2013),2013,http://www.imdb.com/title/tt01981115,7,Action,Adventure,Fantasy,Alan Taylor,Chris Hemsworth,Natalie Portman,Tom Hiddleston,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5249,5250,Tortured (2008),2008,http://www.imdb.com/title/tt01029167,5.9,Action,Crime,Horror,Nolan Lebovitz,Laurence Fishburne,James Cromwell,Kevin Pollak,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNDY5NDk3OF5BMl5BanBnXkFtZTcwMjgxMzc5MQ@@._V1_UY268_CR13,0,182,268_AL_.jpg"
5250,5251,Beatdown (2010),2010,http://www.imdb.com/title/tt01568323,4.5,Action,Crime,Thriller,Mike Gunther,Danny Trejo,Eric Balfour,Rudy Youngblood,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY1NjgzMTk3N15BMl5BanBnXkFtZTcwOTc0MDk5NA@@._V1_UY268_CR2,0,182,268_AL_.jpg"
5251,5252,You May Not Kiss the Bride (2011),2011,http://www.imdb.com/title/tt01381418,5.4,Action,Comedy,Crime,Rob Hedden,Dave Annable,Katharine McPhee,Rob Schneider,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjM3Nzk5MF5BMl5BanBnXkFtZTcwNzUwNzcxOA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
5252,5253,How I Live Now (2013),2013,http://www.imdb.com/title/tt01894476,6.5,Drama,Romance,Thriller,Kevin Macdonald,Saoirse Ronan,Tom Holland,George MacKay,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NTg4NzgzMF5BMl5BanBnXkFtZTgwOTU1NTMxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5253,5254,Errors of the Human Body (2012),2012,http://www.imdb.com/title/tt01835955,5.3,Drama,Sci-Fi,Thriller,Eron Sheean,Michael Eklund,Karoline Herfurth,TĂłmas Lemarquis,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MDA2MjkyMF5BMl5BanBnXkFtZTgwMjIwOTIzMTE@._V1_UY268_CR4,0,182,268_AL_.jpg"
5254,5255,What If... (2010),2010,http://www.imdb.com/title/tt01468387,6.6,Drama,Family,Fantasy,Dallas Jenkins,Kevin Sorbo,Kristy Swanson,John Ratzenberger,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4OTcwNzI1MF5BMl5BanBnXkFtZTcwMzkzNTg4Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5255,5256,Amber Alert (2012),2012,http://www.imdb.com/title/tt02093944,4.6,Horror,Mystery,Thriller,Kerry Bellessa,Summer Bellessa,Chris Hill,Jasen Wade,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNjEzMzI4MF5BMl5BanBnXkFtZTcwMjE3MDk2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5256,5257,Free Birds (2013),2013,http://www.imdb.com/title/tt01621039,5.9,Animation,Adventure,Comedy,Jimmy Hayward,Woody Harrelson,Owen Wilson,Dan Fogler,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjE0NjIwMzAwOF5BMl5BanBnXkFtZTgwOTIyMzMzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5257,5258,Boy Wonder (2010),2010,http://www.imdb.com/title/tt01456060,6.9,Action,Crime,Drama,Michael Morrissey,Caleb Steinmeyer,Zulay Henao,Bill Sage,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzkzMTc5N15BMl5BanBnXkFtZTcwNDE4NjI3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5258,5259,Ausente (2011),2011,http://www.imdb.com/title/tt01796406,6.3,Drama,Romance,Thriller,Marco Berger,Carlos EchevarrĂ­a,Javier De Pietro,Antonella Costa,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyNTY0MDIwNF5BMl5BanBnXkFtZTcwNDAzOTM3OA@@._V1._CR236,81.16667175292969,636,902.0000152587891_UY268_CR3,0,182,268_AL_.jpg"
5259,5260,Dream World (2012),2012,http://www.imdb.com/title/tt01853548,6.4,Comedy,Drama,Romance,Ryan Darst,Whit Hertford,Mary Kate Wiles,Nora Kirkpatrick,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NTY4MTIwM15BMl5BanBnXkFtZTcwNTQwMjEyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5260,5261,Chicago Overcoat (2009),2009,http://www.imdb.com/title/tt01085382,6.2,Action,Adventure,Crime,Brian Caunter,Frank Vincent,Kathrine Narducci,Mike Starr,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NTQ2MjM4M15BMl5BanBnXkFtZTcwNDgyMDg3NA@@._V1_UY268_CR12,0,182,268_AL_.jpg"
5261,5262,Wan pisu firumu: sutorongu warudo (2009),2009,http://www.imdb.com/title/tt01485763,7.7,Animation,Action,Adventure,Munehisa Sakai,Felecia Angelle,Bryan Baker,Jeff Banks,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmI4YjlhMDQtMzZmOC00Nzk1LTlkNDAtMmFhMjQzMDNhNDZkXkEyXkFqcGdeQXVyNTc0NjY1ODk@._V1_UY268_CR13,0,182,268_AL_.jpg"
5262,5263,Caught Inside (2010),2010,http://www.imdb.com/title/tt01604070,5.4,Action,Adventure,Thriller,Adam Blaiklock,Ben Oxenbould,Daisy Betts,Sam Lyndon,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2ODA1NzcwNF5BMl5BanBnXkFtZTcwMjYwNDU4Nw@@._V1_UY268_CR1,0,182,268_AL_.jpg"
5263,5264,The Hunger Games: Catching Fire (2013),2013,http://www.imdb.com/title/tt01951264,7.6,Action,Adventure,Mystery,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyMjQ3OTAxMzNeQTJeQWpwZ15BbWU4MDU0NzA1MzAx._V1_UX182_CR0,0,182,268_AL_.jpg"
5264,5265,47 Ronin (2013),2013,http://www.imdb.com/title/tt01335975,6.3,Action,Adventure,Drama,Carl Rinsch,Keanu Reeves,Hiroyuki Sanada,Ko Shibasaki,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MjE2NzE0OV5BMl5BanBnXkFtZTgwNTU5MjE1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5265,5266,The Chameleon (2010),2010,http://www.imdb.com/title/tt01359553,5.6,Biography,Crime,Drama,Jean-Paul SalomĂ©,Marc-AndrĂ© Grondin,Ellen Barkin,Famke Janssen,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MTcyOTI1Nl5BMl5BanBnXkFtZTcwMDQ4NjEzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5266,5267,Devil's Pass (2013),2013,http://www.imdb.com/title/tt01905040,5.7,Horror,Mystery,Sci-Fi,Renny Harlin,Holly Goss,Matt Stokoe,Luke Albright,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzOTMxMTA3N15BMl5BanBnXkFtZTgwNDg4MDAwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5267,5268,Vali (2009),2009,http://www.imdb.com/title/tt01344355,7.5,Action,Crime,Drama,Ă‡agatay Tosun,Erdal BesikĂ§ioglu,Sebnem DĂ¶nmez,Ugur Polat,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA5OTQ4Mjc1OF5BMl5BanBnXkFtZTcwNjk0NzYyMg@@._V1_UY268_CR2,0,182,268_AL_.jpg"
5268,5269,Charlie Countryman (2013),2013,http://www.imdb.com/title/tt01196948,6.4,Comedy,Drama,Romance,Fredrik Bond,Shia LaBeouf,Evan Rachel Wood,Mads Mikkelsen,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MTcyNjk3NF5BMl5BanBnXkFtZTgwNjkzNzUzMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5269,5270,Krrish 3 (2013),2013,http://www.imdb.com/title/tt01029231,5.4,Action,Adventure,Romance,Rakesh Roshan,Hrithik Roshan,Vivek Oberoi,Priyanka Chopra,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MzU3MTM1Ml5BMl5BanBnXkFtZTgwOTk2MjQ0MDE@._V1_UY268_CR1,0,182,268_AL_.jpg"
5270,5271,The Happy Poet (2010),2010,http://www.imdb.com/title/tt01605765,6.3,Comedy,Drama,Romance,Paul Gordon,Paul Gordon,Jonny Mars,Chris Doubek,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMjg0Njk4NF5BMl5BanBnXkFtZTcwMjk4MDcyOQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
5271,5272,Red Flag (2012),2012,http://www.imdb.com/title/tt02147048,5.4,Comedy,Drama,Romance,Alex Karpovsky,Dustin Guy Defa,Alex Karpovsky,Keith Poulson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NTYxOTQ3M15BMl5BanBnXkFtZTcwNTgyODMxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5272,5273,Twice Born (2012),2012,http://www.imdb.com/title/tt01396226,7.4,Drama,Romance,War,Sergio Castellitto,PenĂ©lope Cruz,Emile Hirsch,Adnan Haskovic,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjUxMjk2NF5BMl5BanBnXkFtZTgwNDYzODE2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5273,5274,En ganske snill mann (2010),2010,http://www.imdb.com/title/tt01386683,7,Comedy,Crime,Drama,Hans Petter Moland,Stellan SkarsgĂĄrd,BjĂ¸rn Floberg,Jorunn Kjellsby,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxOTI3Njc4MF5BMl5BanBnXkFtZTcwMzI0NTIzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5274,5275,Frozen (2013),2013,http://www.imdb.com/title/tt02294629,7.5,Animation,Adventure,Comedy,Chris Buck,Kristen Bell,Idina Menzel,Jonathan Groff,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjQwMTE5OF5BMl5BanBnXkFtZTgwNjk3MTcyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5275,5276,The Ferryman (2007),2007,http://www.imdb.com/title/tt0808265,4.7,Fantasy,Horror,Thriller,Chris Graham,John Rhys-Davies,Kerry Fox,Tamer Hassan,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzMzgyODc2Nl5BMl5BanBnXkFtZTgwNTgyNTUzMDE@._V1_UY268_CR12,0,182,268_AL_.jpg"
5276,5277,ThanksKilling (2009),2009,http://www.imdb.com/title/tt01129441,4.3,Comedy,Horror,Thriller,Jordan Downey,Wanda Lust,Natasha Cordova,Lindsey Anderson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNDMzODI0Ml5BMl5BanBnXkFtZTgwNzMzODQyOTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
5277,5278,Last Love (2013),2013,http://www.imdb.com/title/tt01838603,6.8,Comedy,Drama,Romance,Sandra Nettelbeck,Michael Caine,Michelle Goddet,Jane Alexander,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3Mzk1NjU2NV5BMl5BanBnXkFtZTgwODA3MjA1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5278,5279,Trigun: Badlands Rumble (2010),2010,http://www.imdb.com/title/tt01703049,7.5,Animation,Action,Sci-Fi,Satoshi Nishimura,Masaya Onosaka,Hiromi Tsuru,Satsuki Yukino,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NTI5NjQxNF5BMl5BanBnXkFtZTcwNjQ2MDk0NQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
5279,5280,The Wolf of Wall Street (2013),2013,http://www.imdb.com/title/tt0993846,8.2,Biography,Comedy,Crime,Martin Scorsese,Leonardo DiCaprio,Jonah Hill,Margot Robbie,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5280,5281,Homefront (2013),2013,http://www.imdb.com/title/tt02312718,6.5,Action,Crime,Drama,Gary Fleder,Jason Statham,James Franco,Winona Ryder,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwOTAzNzAwMl5BMl5BanBnXkFtZTgwOTc1NDIyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5281,5282,Mandela: Long Walk to Freedom (2013),2013,http://www.imdb.com/title/tt02304771,7.1,Biography,Drama,History,Justin Chadwick,Idris Elba,Naomie Harris,Terry Pheto,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NTQ1NDczNV5BMl5BanBnXkFtZTcwNDQyMDU1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
5282,5283,Angels Sing (2013),2013,http://www.imdb.com/title/tt01833888,5.8,Comedy,Drama,Family,Tim McCanlies,Harry Connick Jr.,Connie Britton,Chandler Canterbury,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEzNzU1MTMxMjNeQTJeQWpwZ15BbWU4MDU3MTI3NDAx._V1_UX182_CR0,0,182,268_AL_.jpg"
5283,5284,Amen (2013),2013,http://www.imdb.com/title/tt02786278,7.8,Drama,Musical,Romance,Lijo Jose Pellissery,Fahadh Faasil,Indrajith Sukumaran,Kalabhavan Mani,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MDc2MzI0Nl5BMl5BanBnXkFtZTgwMTExMDA3MjE@._V1_UY268_CR9,0,182,268_AL_.jpg"
5284,5285,Violette (2013),2013,http://www.imdb.com/title/tt02976920,7.1,Biography,Drama,Romance,Martin Provost,Emmanuelle Devos,Sandrine Kiberlain,Olivier Gourmet,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODA4MDU3OF5BMl5BanBnXkFtZTgwMDIxMDU5MTE@._V1_UY268_CR0,0,182,268_AL_.jpg"
5285,5286,After Tiller (2013),2013,http://www.imdb.com/title/tt02430104,7.5,Documentary,Biography,Drama,Martha Shane,George Tiller,Warren Hern,Leroy Carhart,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMzI2Njc0OV5BMl5BanBnXkFtZTgwMTExMjAxMDE@._V1_UY268_CR1,0,182,268_AL_.jpg"
5286,5287,Stuck Between Stations (2011),2011,http://www.imdb.com/title/tt01536440,6.4,Comedy,Drama,Romance,Brady Kiernan,Sam Rosen,Zoe Lister-Jones,Michael Imperioli,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDE3NTAzMV5BMl5BanBnXkFtZTgwNzA3NjU5OTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5287,5288,The Secret Life of Walter Mitty (2013),2013,http://www.imdb.com/title/tt0359950,7.3,Adventure,Comedy,Drama,Ben Stiller,Ben Stiller,Kristen Wiig,Jon Daly,"https://images-na.ssl-images-amazon.com/images/M/MV5BODYwNDYxNDk1Nl5BMl5BanBnXkFtZTgwOTAwMTk2MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
5288,5289,Her (2013),2013,http://www.imdb.com/title/tt01798709,8,Drama,Romance,Sci-Fi,Spike Jonze,Joaquin Phoenix,Amy Adams,Scarlett Johansson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
